id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
8156195d-ed89-46f7-96e8-85285f193b1d,Ester Pastor,1999-12-16,078.380.549-64,62255-084,das Neves,ES,Brasil,M,+55 21 7003 8728,07838054964@exemplo.com.br,2025-05-29
64b36d79-2cd6-4c4e-ba12-e3fe314783f0,Isadora Moraes,1954-08-17,470.282.166-98,13644-106,Pacheco de Câmara,TO,Brasil,F,+55 11 9682 8129,47028216698@exemplo.com.br,2023-09-08
18797128-22df-426d-ba11-5329da0f23a5,Leonardo Santos,1946-09-17,829.192.804-08,65816-592,Barros do Amparo,ES,Brasil,F,21 2234-8296,82919280408@exemplo.com.br,2024-06-03
3f020a69-3d50-49cb-9c3d-6308f0e80568,Heloísa Abreu,1937-03-07,883.637.694-71,83833630,Rodrigues da Mata,MS,Brasil,F,(031) 3158 8891,88363769471@exemplo.com.br,2024-03-13
a14d22ab-f46c-4b25-89ca-7b8b3e72509f,Letícia Vasconcelos,2005-06-25,536.946.960-02,53941-975,Cassiano Paulista,PE,Brasil,F,(041) 4105-7217,53694696002@exemplo.com.br,2025-05-16
2c62dc49-c53a-434f-9391-ad7d07260e62,Vinícius Cunha,1965-09-12,001.676.699-22,84184-985,Borges do Amparo,DF,Brasil,M,0900-767-1904,00167669922@exemplo.com.br,2024-08-18
421bae13-1d05-43d8-9a06-8c3e78a86e0d,Mariah Farias,1963-05-24,642.499.218-79,41279-067,Rios de Goiás,SP,Brasil,M,0900 250 5782,64249921879@exemplo.com.br,2025-03-24
6ac4389b-ff86-4119-a893-6c063f35c3c8,Leonardo Lima,1993-08-28,013.809.919-34,31291119,Gonçalves,DF,Brasil,F,+55 51 8817 6088,01380991934@exemplo.com.br,2025-02-16
392e37d3-3bd0-490e-957e-b800f930276e,Vinicius Borges,1985-01-20,732.822.358-66,78120725,Marques,SE,Brasil,M,0500-213-0729,73282235866@exemplo.com.br,2023-08-26
5cbe327a-14e0-407b-8be9-e9b8ebb962b2,Valentina Rios,1940-07-17,520.372.830-97,18820-251,Cavalcanti da Praia,AL,Brasil,M,0500-027-1699,52037283097@exemplo.com.br,2023-09-12
d775d69f-f8cb-444c-91c3-2e5362cc5611,Esther Moraes,1966-09-23,888.688.885-55,41928-036,Correia de Mendes,AL,Brasil,F,+55 51 1619 9842,88868888555@exemplo.com.br,2024-09-23
c50d7cfc-97d4-488a-b0b6-c64c93e483f6,Carolina Pimenta,1983-09-23,718.476.566-23,95767835,Costela de Dias,AC,Brasil,F,+55 61 8548 1723,71847656623@exemplo.com.br,2025-05-27
3043faff-052a-47c1-b307-55655ecd05c9,Maria Luiza Pastor,1979-11-28,906.575.673-67,38145757,Novais do Sul,MA,Brasil,F,+55 84 1885 9185,90657567367@exemplo.com.br,2023-12-04
53bf8405-58a4-4ec7-86d7-446d6c26b9cd,José Miguel Machado,1940-12-17,200.855.251-65,68990030,Martins,MG,Brasil,F,(061) 5054 8011,20085525165@exemplo.com.br,2024-09-26
b9a6830d-d354-47e4-93a7-670a1b4c77ab,Leandro das Neves,1991-05-02,120.193.243-32,39383-874,Castro Paulista,SP,Brasil,F,+55 (061) 0413 0742,12019324332@exemplo.com.br,2023-11-21
ce81682a-880c-40e8-8b74-767001f69ad0,Vitor Gabriel Moraes,1951-01-21,759.577.579-91,62214112,Pires,PE,Brasil,M,(031) 4675-5278,75957757991@exemplo.com.br,2025-05-29
0a69314e-0777-4b4f-a638-cc98eed43614,Srta. Isabel Câmara,1934-07-19,777.136.299-64,82164822,Sales do Sul,AL,Brasil,F,0500-449-1742,77713629964@exemplo.com.br,2023-11-21
4400ac57-2ca0-4252-8071-a8d7c03299af,Erick Souza,1941-07-15,464.820.070-51,94409143,Pinto,RN,Brasil,M,+55 11 6119-3031,46482007051@exemplo.com.br,2023-11-23
29f6a8c3-bafd-4569-9c95-f832df9af743,Ísis Brito,1969-02-15,740.405.253-97,02882345,da Mota,CE,Brasil,M,0500 186 0133,74040525397@exemplo.com.br,2024-07-09
12c2e68d-75fa-4f56-a495-71eef2ce7304,Dr. Mateus da Mata,2000-01-07,035.437.268-36,26222784,Pastor,PR,Brasil,M,+55 (061) 2825 7132,03543726836@exemplo.com.br,2025-03-05
ddaf6b2b-ee33-48a9-bb58-5eca15a89730,Leandro Camargo,1944-10-10,212.595.114-97,13638540,Alves do Campo,MS,Brasil,M,(061) 4350 2815,21259511497@exemplo.com.br,2023-11-03
d5d8207b-7c61-4a05-8f2e-cd71d1010e0e,Maria Isis Teixeira,1958-08-28,112.260.287-44,11817-370,Teixeira Grande,RJ,Brasil,F,+55 (071) 5849-8853,11226028744@exemplo.com.br,2025-01-15
ac50d8e7-8cbc-40a0-9df0-7ac89187ee3f,Srta. Ana Carolina Moraes,1995-01-07,898.971.938-57,14062-231,Pinto do Oeste,ES,Brasil,F,+55 21 7284 7216,89897193857@exemplo.com.br,2024-06-13
759e33bc-2efa-47c1-9aca-701a592f3919,Luiz Fernando Duarte,1940-02-05,304.727.640-45,65956-096,Moreira,TO,Brasil,F,+55 84 3814-9216,30472764045@exemplo.com.br,2024-11-26
b04a3006-6fe6-4ec0-b42a-7bafc187b11d,Emilly Pires,1996-11-17,952.114.358-17,13331538,Moraes do Oeste,TO,Brasil,M,(061) 6661-1258,95211435817@exemplo.com.br,2024-07-01
e367d057-7734-4c8d-9767-2ec79731cfcb,Dr. Mathias Ferreira,1953-05-16,328.105.945-18,63900-227,da Luz,AM,Brasil,F,+55 11 1227 8107,32810594518@exemplo.com.br,2024-05-30
cc7deb93-9607-4fa2-8c59-4f68d4841ebc,Srta. Melina Sá,1973-05-02,791.451.912-63,52951826,Ramos,PA,Brasil,M,+55 (031) 0533 4466,79145191263@exemplo.com.br,2024-08-29
3ee67efb-dd87-4dfd-9a5b-96073adccd64,Mariana Ferreira,1967-12-11,161.141.106-44,40194-236,Brito Grande,RO,Brasil,F,+55 61 5298 9899,16114110644@exemplo.com.br,2023-11-10
648d35fa-8142-4b7c-b50c-31c4b7139a06,Valentim Leão,1971-06-03,847.887.261-12,76072-673,da Conceição,BA,Brasil,M,(041) 2219 4845,84788726112@exemplo.com.br,2023-10-19
754b438c-59d6-4a78-ac4f-54a48aa99a50,Dante Almeida,1972-06-18,068.539.799-98,48599201,Vasconcelos,CE,Brasil,M,81 1080 2020,06853979998@exemplo.com.br,2023-11-24
16c64888-201f-4033-9b42-ded60eac5ae7,Calebe Fernandes,2003-05-15,935.558.229-84,29655-982,Mendes das Pedras,PB,Brasil,M,+55 41 7299 7574,93555822984@exemplo.com.br,2024-11-09
d684d379-d291-4730-9cc8-55e2eda048b6,Isadora Barros,1940-11-14,508.305.722-20,65608728,Andrade,RN,Brasil,F,+55 81 8785-3059,50830572220@exemplo.com.br,2023-10-24
796d1a2d-2988-4f16-9f6e-7025470cde1d,Yago Oliveira,1970-12-25,513.433.106-79,80222424,Nunes Grande,PB,Brasil,F,+55 (051) 9817-1017,51343310679@exemplo.com.br,2024-12-15
6b488e61-6e48-4e77-ace1-eb45316e672c,Joaquim da Conceição,1989-07-06,448.728.108-86,72912435,Porto,TO,Brasil,F,(071) 8271 3875,44872810886@exemplo.com.br,2024-09-01
551b497f-86e2-40c4-b633-9b11bab38f0e,Marcela Sampaio,1952-09-16,229.523.784-13,06710-604,Andrade,MA,Brasil,F,+55 41 7262 0974,22952378413@exemplo.com.br,2024-02-27
8d3fd7da-81e7-46b8-b49a-87d412f6ef11,Eloah Costela,2000-08-21,989.538.261-92,03066-842,Campos,AM,Brasil,F,(071) 8710 5157,98953826192@exemplo.com.br,2024-08-07
e840953c-d9cf-4f50-ba34-2030f4a3053c,Cecília Novais,1957-10-12,228.828.578-76,09732-418,Cardoso de Souza,MG,Brasil,F,+55 (031) 5399-4285,22882857876@exemplo.com.br,2024-06-19
fa895259-3926-4d11-9d3b-7c6b60ecc935,Lavínia Gomes,1937-01-12,260.807.535-75,87739427,Vargas do Norte,ES,Brasil,M,(021) 3148-6627,26080753575@exemplo.com.br,2023-12-03
e46d6748-8a07-4350-b27d-995cab36dbcc,Sra. Maitê das Neves,1940-07-25,100.265.244-35,90362040,Cassiano de Goiás,DF,Brasil,F,+55 (061) 8313 2926,10026524435@exemplo.com.br,2023-12-14
77b71156-496c-4254-ad52-51b8498c335d,Vicente Araújo,1983-04-09,209.853.601-24,68824239,Barros,MT,Brasil,M,+55 41 5604-9310,20985360124@exemplo.com.br,2025-04-01
3e8a9700-2a46-47f7-aa6f-4598c5b031a5,Isaque Castro,1992-03-24,508.382.375-98,36941863,Silveira,DF,Brasil,F,(041) 2409 0937,50838237598@exemplo.com.br,2024-10-08
b4f9b41f-38a7-4d6b-9042-72fc710a8353,Maria Fernanda da Mata,1965-11-11,850.522.271-66,97400608,Lima,DF,Brasil,F,21 6950 3716,85052227166@exemplo.com.br,2024-01-25
2578ca25-fb9d-47d6-a4f7-d6525ea6dd45,Julia Montenegro,1999-03-14,573.121.343-75,24070-366,da Cunha,PB,Brasil,M,0800-023-0061,57312134375@exemplo.com.br,2023-07-17
f225ee30-6f77-45f1-b24f-300d60ae04a7,Melina Cunha,1939-11-02,436.748.841-86,45231833,Dias do Sul,AM,Brasil,F,11 2150-4362,43674884186@exemplo.com.br,2025-01-02
78a9516d-a045-4672-a23b-55b7567d6c79,Gabriela da Costa,1943-12-20,201.860.191-98,37108-108,da Cruz,AL,Brasil,F,+55 84 5420-0871,20186019198@exemplo.com.br,2023-07-09
1a67ca7a-f5d8-40fe-8a11-c63341a87369,Maria Cecília Porto,1966-11-23,372.421.420-57,51215-558,Monteiro,BA,Brasil,F,81 3703 6553,37242142057@exemplo.com.br,2024-07-10
7b54e3fe-bc5c-4d4d-9754-3e3d4321fd96,Elisa Cunha,1943-10-28,166.375.550-41,20791-385,Oliveira,RN,Brasil,M,+55 11 3941-6792,16637555041@exemplo.com.br,2024-05-30
ed0c31b8-0f9d-4887-a14d-a07a815dbb6b,Guilherme Dias,1981-01-09,976.791.231-58,14729239,Marques de Minas,PA,Brasil,F,+55 (021) 9616-7632,97679123158@exemplo.com.br,2024-05-10
e13bf647-f06a-4524-8232-55b03f2ad5a2,Juliana Campos,1940-08-19,566.034.143-67,49600-270,Martins,AC,Brasil,M,(081) 5058-3387,56603414367@exemplo.com.br,2024-03-31
82c3d7dc-0187-40cc-ba56-a1a26c80f568,Srta. Anna Liz Dias,1987-01-30,615.417.232-24,23672-970,Guerra,RN,Brasil,M,21 7694-1624,61541723224@exemplo.com.br,2024-05-03
e46f9bbc-e081-4d4a-8a1e-e54493323a34,Valentim Pires,1980-05-16,537.535.222-57,19290-447,Pereira de Fonseca,RO,Brasil,F,+55 21 8477-8786,53753522257@exemplo.com.br,2024-03-15
ea10a722-7880-494e-a707-5c8501f35154,Maria Isis Sá,1995-11-30,710.652.201-14,36580-541,Fonseca do Galho,MT,Brasil,F,21 0542-9888,71065220114@exemplo.com.br,2024-10-10
b50e7f42-8041-4c30-99ce-46dd6f2f96ad,Caroline Cassiano,1973-11-02,669.176.878-94,75821133,Pereira,PI,Brasil,M,+55 (051) 5474 1297,66917687894@exemplo.com.br,2025-02-06
e406304b-e5bd-4d8a-ba63-364eee738978,Maria Laura Gomes,1999-07-10,730.059.352-93,61890260,Fernandes,PR,Brasil,F,(071) 2464 1894,73005935293@exemplo.com.br,2025-05-19
86244929-46fb-4355-a9be-ec5b0492fc8f,Bernardo Vargas,2003-07-02,794.808.922-40,72859213,Barbosa,GO,Brasil,M,41 1464 6697,79480892240@exemplo.com.br,2024-11-19
5107eba6-0986-49fe-96cb-677c74cad221,Dr. Guilherme Rios,1986-01-14,947.255.703-34,79152252,Cassiano,CE,Brasil,M,21 5510-6923,94725570334@exemplo.com.br,2024-10-07
668a2b67-9c2c-44aa-b022-29f1b9b725b1,Manuela Fogaça,1937-10-31,093.730.422-64,64674852,Costa,PA,Brasil,F,+55 (031) 8259-9587,09373042264@exemplo.com.br,2023-06-29
65a3caac-6b7a-4136-9e9e-f96c40aec99f,Dr. Isaac Abreu,1974-12-13,995.421.515-79,07272-810,Andrade,RJ,Brasil,F,21 9601 9671,99542151579@exemplo.com.br,2024-11-10
13f0f2ff-1d33-4d7d-82a9-328080bd49a7,Apollo da Rosa,1945-07-01,142.264.722-12,54680-458,Gomes das Flores,AC,Brasil,M,0900 025 7833,14226472212@exemplo.com.br,2023-10-26
7277fcba-c177-4a6c-87e0-dfd221361ee9,Sr. Fernando Oliveira,1994-09-02,719.558.016-56,51461-064,Rocha,PR,Brasil,M,(084) 5977 0333,71955801656@exemplo.com.br,2025-01-04
a0e12a27-1a62-43de-ad06-13dfa654d2b9,Eloá Sales,1957-04-19,860.412.489-03,54538-718,Nascimento,BA,Brasil,M,(084) 8088 6780,86041248903@exemplo.com.br,2023-06-22
c9d3cd28-ef34-44d8-aad0-38e8cc8a27a3,Dr. Vinicius Sales,1967-02-26,380.401.031-02,48230177,Cardoso de Minas,AL,Brasil,F,+55 41 2092-3185,38040103102@exemplo.com.br,2025-05-26
b1d3804f-d958-48b9-ae48-f752a543e4a4,Diogo Brito,1969-02-05,314.027.337-26,96212-424,Casa Grande do Sul,AC,Brasil,M,41 0922 5832,31402733726@exemplo.com.br,2024-01-06
59475b7c-67f3-47b2-8bf2-5ce0a3dde67f,Dr. João Miguel Siqueira,1963-05-01,650.354.564-56,21067-920,Vasconcelos de Ramos,AM,Brasil,F,(084) 9904 0189,65035456456@exemplo.com.br,2024-12-31
fb441fc9-0e15-4597-bcd6-a215d60e05fb,Francisco Andrade,1993-02-08,639.949.651-65,29126856,Gomes de Goiás,TO,Brasil,F,+55 (011) 0580 6681,63994965165@exemplo.com.br,2024-11-22
44cf1328-70ce-4e43-80b4-d6ff922ecce6,Eduardo Montenegro,1989-08-24,272.474.435-26,18221-653,da Luz,AM,Brasil,M,81 7773-0625,27247443526@exemplo.com.br,2023-11-02
d72f9ce6-3740-40f0-babd-8c15a2c8c50c,Maria Cecília Jesus,1964-12-09,900.794.181-11,41361-054,Cavalcante,RO,Brasil,M,0500 118 2263,90079418111@exemplo.com.br,2023-11-21
d1cff67e-be7b-40f8-9427-ec83abb8d98c,Dra. Maitê Macedo,1995-02-23,064.505.407-15,21277-354,Oliveira de Fernandes,PI,Brasil,F,21 0835 6552,06450540715@exemplo.com.br,2024-10-05
bba5c721-b48c-40ff-bec2-48541ff4abb1,Bella da Rosa,1949-04-27,538.955.829-37,93142-746,Novaes do Norte,RJ,Brasil,F,(051) 7218-8240,53895582937@exemplo.com.br,2024-11-27
2e7b854b-cb48-4de0-93f4-cf43203d9ef7,Benjamin Duarte,1962-04-13,852.466.642-77,93062-670,da Conceição,TO,Brasil,F,(041) 5422 7575,85246664277@exemplo.com.br,2025-05-18
2b128985-1a09-4081-bade-fb26fba237a6,Sr. Rodrigo Dias,1970-09-03,150.705.237-17,97577-851,Araújo,MA,Brasil,M,(041) 1721-9688,15070523717@exemplo.com.br,2025-04-30
4c6f7374-e8b3-4a6c-9af7-92eee1ed999d,Alícia Viana,1996-05-20,856.391.201-03,94599-706,Souza do Galho,PE,Brasil,M,(051) 3851-2541,85639120103@exemplo.com.br,2023-10-14
fc5b8a0c-e262-4508-a118-8b23d8a1138e,Rael da Luz,1955-10-28,811.191.101-03,07913905,Silveira do Sul,BA,Brasil,M,+55 (041) 0305 7690,81119110103@exemplo.com.br,2025-05-13
513b5453-c748-47c4-b76a-2ad68225e2e8,Sr. Benício Pastor,1985-04-09,701.568.458-20,72252194,Cavalcante do Norte,AP,Brasil,F,84 7042 4069,70156845820@exemplo.com.br,2023-07-30
c27631ce-d7ff-4f86-a045-9370df889bb9,Mariana Aparecida,1948-11-07,119.135.344-84,78778-558,Nunes,RN,Brasil,F,+55 (051) 0068-8392,11913534484@exemplo.com.br,2023-08-01
0b358ecf-495c-4faf-9e06-108b9716e923,Ryan Pereira,1971-01-01,545.140.859-92,40241325,Marques Alegre,AL,Brasil,M,+55 71 8842-3335,54514085992@exemplo.com.br,2024-02-18
a8a3ba44-a295-482d-a2f5-21aeac606d32,Emilly Mendonça,1973-08-22,964.856.843-18,00164-130,Novais de Goiás,TO,Brasil,F,+55 21 3389 6406,96485684318@exemplo.com.br,2024-09-27
d20a3e4f-4a4a-4f36-9f59-1949a6bda85e,Maria Helena Nunes,1958-03-10,813.089.740-67,92214-090,Lima do Norte,AP,Brasil,F,31 0381-7695,81308974067@exemplo.com.br,2024-03-06
f6b3c311-e0f5-42ad-9fa7-9425c3a70187,Srta. Maya Nunes,1961-03-22,503.274.038-92,61203-503,Rezende das Pedras,CE,Brasil,M,+55 (051) 5382-0445,50327403892@exemplo.com.br,2024-01-29
82b5ee8b-c657-4257-8a9a-e7342b8ac29c,Maria Moreira,1953-02-12,631.185.491-29,62188595,Cirino da Serra,SE,Brasil,M,81 0094-2803,63118549129@exemplo.com.br,2024-05-04
d73a69bd-721d-487d-9662-b43b7cff387d,Anthony Gabriel Oliveira,1938-01-11,541.450.325-12,43191-761,Machado do Oeste,CE,Brasil,F,(041) 4610 1715,54145032512@exemplo.com.br,2024-01-27
82d2e365-8be5-4105-9a4f-899f1acd1c04,Sr. Benjamin da Conceição,2003-03-31,854.668.270-11,55840-598,Nogueira,RJ,Brasil,F,+55 21 6395 2286,85466827011@exemplo.com.br,2025-01-20
f478385b-0e8d-4558-b354-b0aad3868de8,Dr. Davi Lucca Pereira,1971-08-16,876.086.875-16,17248440,Leão de Sousa,PR,Brasil,F,+55 11 5086 7374,87608687516@exemplo.com.br,2023-11-10
6c5d0b48-efd5-4054-80eb-d2f9afb34d7e,Maria Eduarda Martins,1934-12-05,967.823.146-88,04107208,da Costa,MA,Brasil,M,+55 (021) 0766 7496,96782314688@exemplo.com.br,2023-08-25
eaceea6c-a52a-4b2f-9865-c1975a9f0de9,Julia Cavalcante,1956-12-29,148.333.323-18,82590854,Costa,RR,Brasil,F,0300 651 5979,14833332318@exemplo.com.br,2025-02-22
116a2f79-bd29-445d-9375-b709c265b834,Maria Liz da Rocha,1984-10-04,615.530.413-57,18453573,Marques do Campo,PE,Brasil,M,(041) 5951 1022,61553041357@exemplo.com.br,2024-03-23
be89f0ec-e2dc-4fc9-8a7e-26710c3b1978,Ana Rocha,1939-11-08,237.996.864-57,66016863,Dias,AP,Brasil,M,+55 11 8697-8883,23799686457@exemplo.com.br,2024-01-25
7b100939-da57-4685-b9cb-56d1cf96cbdd,Zoe da Rosa,1997-05-30,756.289.440-35,93290-940,Novaes da Mata,GO,Brasil,F,+55 (011) 0030 0433,75628944035@exemplo.com.br,2024-05-12
39716a6d-7c34-42ef-8ef1-bde40435261d,Luna Rezende,1937-05-19,508.895.007-42,76501682,Casa Grande do Oeste,BA,Brasil,M,+55 (071) 3202 4880,50889500742@exemplo.com.br,2025-05-14
c999c4fe-7a04-4ac9-8659-38553e10c799,Dante Carvalho,1948-11-14,250.881.390-28,55221600,Pires da Serra,TO,Brasil,F,(051) 6649-8339,25088139028@exemplo.com.br,2024-01-16
11332241-47c1-4581-8849-e3d66563b3e1,Ana das Neves,1986-09-12,813.669.778-74,32271-658,da Mota de Goiás,RS,Brasil,F,31 1960 9655,81366977874@exemplo.com.br,2025-04-09
d8e2ee19-b27f-4ada-920b-7159c33cdf23,Sara Campos,1946-04-16,494.092.950-43,98277631,Costela da Praia,PR,Brasil,M,31 2286 3486,49409295043@exemplo.com.br,2024-11-14
0620dc30-703c-45bf-a587-bc3d2cae9a6e,Isabelly Vargas,1941-06-14,780.006.374-16,19001984,da Rocha,RS,Brasil,M,+55 (041) 2214-7337,78000637416@exemplo.com.br,2024-05-30
36d7b2d7-6f79-4c21-afff-e091a98fc982,Otto Jesus,1936-06-18,927.371.281-18,24145-945,da Luz da Mata,AC,Brasil,F,+55 11 6251 1000,92737128118@exemplo.com.br,2023-09-21
5258ece3-5f0c-4d4d-8990-67399c5d2fbd,Ana Julia Moreira,1938-01-11,266.138.002-32,36793742,Oliveira,GO,Brasil,F,+55 71 7164-9860,26613800232@exemplo.com.br,2025-01-10
80b5ec9c-226b-47e5-9d5e-d25d1f10a967,Joana Dias,1999-01-07,963.709.062-31,78228-917,Caldeira,ES,Brasil,M,+55 (061) 8867-0000,96370906231@exemplo.com.br,2025-06-05
9ca11611-929a-470b-9ea9-d91d1bc451c5,Juliana Jesus,1977-01-24,960.304.856-55,38694-823,Pimenta da Praia,SC,Brasil,M,(051) 2378-6719,96030485655@exemplo.com.br,2023-12-04
aa6f3db9-b0c9-4423-b5f3-8246797ee0e2,Sra. Ana Júlia Aparecida,1977-04-08,245.891.994-51,31145359,Almeida de Freitas,SP,Brasil,M,+55 31 3585-5541,24589199451@exemplo.com.br,2025-04-26
c5d83e55-c323-4cb4-b39a-64604a6d1bdf,Gabrielly da Mata,1937-01-06,817.432.424-01,68529418,Sampaio de Novaes,BA,Brasil,F,+55 (051) 8824-8229,81743242401@exemplo.com.br,2024-02-24
1f7c7089-6226-425d-98c7-40ac6856e7b3,Luana Farias,1997-01-20,474.366.081-09,67410059,Pacheco da Mata,AP,Brasil,M,+55 (081) 9823-1465,47436608109@exemplo.com.br,2025-05-18
7db3cd9b-3316-428c-bf3a-46a7b95af3f5,Ana Melo,1950-05-17,321.900.442-40,34726499,das Neves de Viana,PR,Brasil,F,0900-947-5715,32190044240@exemplo.com.br,2024-02-15
32171f5c-9233-44b1-9365-e5498064c318,Benjamim Barbosa,1997-07-16,669.321.187-11,79089024,Duarte do Norte,MG,Brasil,M,+55 (051) 6892-2834,66932118711@exemplo.com.br,2024-01-11
f1dac325-68e5-491c-8258-d5ecbb8b1edf,Caleb Nogueira,1957-02-08,544.782.164-13,20864258,Nogueira,SP,Brasil,F,+55 (021) 8547-4261,54478216413@exemplo.com.br,2025-05-12
0d7278fd-31a6-4ac2-a369-bd76fb8ac340,João Miguel Barros,1981-07-31,540.116.430-60,96067-056,Moraes,AC,Brasil,M,+55 41 2936-4588,54011643060@exemplo.com.br,2024-07-15
417ad8af-c858-4bee-89a8-7f3546619cdd,Ester da Paz,1956-01-09,244.109.557-60,84044-234,Mendonça,SP,Brasil,F,71 4685-2014,24410955760@exemplo.com.br,2024-07-21
838a881b-cbce-4b9d-ac11-68ca0d5b9519,Beatriz Ribeiro,1951-10-10,185.835.932-74,36317-914,Pacheco,MG,Brasil,F,0800-805-8194,18583593274@exemplo.com.br,2025-02-20
ed016109-2154-4407-9897-2992bb1fdca0,Matheus Vasconcelos,1997-02-10,420.290.251-36,60168883,Barros da Mata,RS,Brasil,F,0900 679 8133,42029025136@exemplo.com.br,2025-02-08
55e60819-ac40-4757-9c0b-88efb569d08c,Ana Liz da Cunha,1954-06-19,670.906.600-43,18939-223,Araújo de da Mota,MT,Brasil,F,(071) 1894-7568,67090660043@exemplo.com.br,2023-08-06
c5fe9a62-2c7d-4a78-b023-860282c86267,Marina Pires,1993-01-17,336.714.349-48,49701-505,Pereira,RJ,Brasil,F,(011) 6388-7805,33671434948@exemplo.com.br,2024-03-23
5fa95e8c-1c18-44b9-a9d2-f9cb5623048a,Pedro Henrique Castro,2002-09-26,111.964.778-85,63565-164,Guerra,PE,Brasil,F,81 6565-3680,11196477885@exemplo.com.br,2024-11-11
89298019-7b9a-4ebf-b7e1-f223122c3c3d,Maria Helena Abreu,1952-03-24,405.521.763-18,11909944,Almeida das Pedras,PA,Brasil,F,+55 81 0681 9665,40552176318@exemplo.com.br,2024-05-13
be14c734-960f-45b8-8165-5d81c4d9de41,Luiz Fernando Guerra,1981-06-17,813.688.257-60,10340-393,da Mata de Azevedo,RO,Brasil,F,+55 (061) 5806 0036,81368825760@exemplo.com.br,2023-08-16
e3631931-d4d6-4b0c-bd06-c94407d745e9,Renan Cardoso,2001-09-03,736.470.682-52,30634952,Garcia de Porto,PB,Brasil,F,+55 81 2044 7988,73647068252@exemplo.com.br,2024-11-29
2763940c-5cc1-411a-884a-0c6d3461aebe,Gabrielly Barros,1991-02-20,470.984.308-79,35898-715,Guerra,PE,Brasil,M,+55 81 9162-9264,47098430879@exemplo.com.br,2025-02-28
a1b576c4-770d-41ad-9c2f-c06dc88efbb0,Dr. Breno da Rocha,1985-08-29,052.922.335-48,72001-912,Gonçalves,RJ,Brasil,M,84 7352-3875,05292233548@exemplo.com.br,2024-05-02
625ac52c-0442-4db8-b02c-6ac872f0d01e,Pedro Miguel Abreu,1965-07-12,651.431.862-75,11398545,Santos do Galho,MG,Brasil,M,+55 11 6662-0577,65143186275@exemplo.com.br,2024-06-14
42be9dcf-2a75-46a4-b71c-c2922e4bc863,Dr. Mathias Pastor,1969-03-13,272.909.503-94,81557505,Silva,MT,Brasil,F,0500 961 8469,27290950394@exemplo.com.br,2025-05-23
1350c4a9-d7ca-443c-a449-0cee7fa6f5e5,Dr. Cauê Ferreira,1987-04-14,213.104.873-22,41063-719,Barros,RJ,Brasil,F,+55 51 9993 7867,21310487322@exemplo.com.br,2024-04-21
476b8974-b4b4-4501-aa0d-f472daa2acab,João Miguel Mendes,1999-03-03,308.019.671-72,48299-271,da Costa,MT,Brasil,M,31 4010 2132,30801967172@exemplo.com.br,2024-11-07
5607cb7a-c170-4c00-8524-e14a5b4a93fd,Olívia da Luz,1955-09-01,008.189.125-98,53854-032,Moreira de Oliveira,MG,Brasil,M,+55 (084) 6456 8579,00818912598@exemplo.com.br,2024-10-01
8e6d711a-f800-43a3-a661-f29275d45a90,Sr. Davi Rios,1991-08-11,669.305.262-52,60750120,Mendonça da Praia,BA,Brasil,M,+55 (011) 7646 5955,66930526252@exemplo.com.br,2024-01-06
d3903a54-420f-4515-87b3-28dc01e4496c,Guilherme Mendonça,1999-04-29,347.271.791-18,83194-444,Cardoso de Brito,MA,Brasil,F,71 5502-9854,34727179118@exemplo.com.br,2024-07-30
01d9e839-e3ab-43c9-923d-9eaed9c5011d,Lorenzo Albuquerque,1979-09-11,847.194.556-83,24896830,Moreira,AL,Brasil,F,0900 837 2297,84719455683@exemplo.com.br,2023-08-30
30670f2d-7d33-46c9-a93b-cbb1c7ad43dd,Vicente Rios,1979-04-21,633.329.326-00,74346432,Pastor do Amparo,TO,Brasil,M,0500-063-5381,63332932600@exemplo.com.br,2024-10-30
4a23b5a0-40d0-4ece-8793-2a3933abdb67,Sr. Marcos Vinicius da Rocha,1945-05-28,056.727.895-66,29054465,Rocha da Prata,TO,Brasil,M,+55 21 6745-5659,05672789566@exemplo.com.br,2024-03-22
bb6cd819-3264-4b84-803a-2c70bd62123f,João Gabriel Pires,1988-08-30,004.532.279-23,72091-447,da Paz Paulista,MG,Brasil,F,+55 81 3629 9188,00453227923@exemplo.com.br,2023-10-06
309182a0-6749-4d97-9587-38e6d9551c7f,Sra. Maria Júlia Correia,1958-06-24,643.666.745-07,49939065,Cardoso,MS,Brasil,M,+55 84 5904-5710,64366674507@exemplo.com.br,2024-12-26
21378ae2-2091-41ee-ad4d-8c0dfdb3e59e,Maria Flor Santos,1942-12-09,996.899.986-46,14278497,Almeida de Goiás,TO,Brasil,F,+55 (061) 3617 6583,99689998646@exemplo.com.br,2025-01-02
2c8055c3-ec88-4ffd-ac0a-e62574c1bb2f,Vinícius da Mota,1990-09-19,092.236.946-38,09057-015,Teixeira,GO,Brasil,M,0500-821-5962,09223694638@exemplo.com.br,2025-01-22
97b291e5-0107-4f09-abf6-2bed71a6ac5b,Emanuella da Paz,1957-03-03,182.312.101-13,11560665,Guerra de Novais,RJ,Brasil,M,+55 71 7582 5064,18231210113@exemplo.com.br,2023-12-30
8e65f6aa-d7c9-4d4f-a38c-819c14f00af5,Maria Cecília Correia,1998-11-09,875.516.475-39,62595-326,Nascimento do Norte,PB,Brasil,F,(061) 8931 2966,87551647539@exemplo.com.br,2024-10-02
